date,discharge_cms,gauge_m,rainfall_mm,peak_load_mw,avg_load_mw,energy_mwh,year
2021-07-27,1399.0,4.25,0.01,1573.614,1126.46774193548,34641.136,2021.0
2021-07-28,1480.0,4.37,0.0,1557.612,1136.18951612903,34940.1,2021.0
2021-07-29,1468.0,4.36,0.2,1497.762,1127.45564516129,34671.516,2021.0
2021-07-30,1441.0,4.32,5.1,1633.464,1174.2379032258,36110.164,2021.0
2021-07-31,1290.0,4.07,1.3,1615.698,1197.92338709677,36838.54,2021.0
2021-08-01,1365.0,4.2,0.0,1610.28,1183.81451612903,36404.664,2021.0
2021-08-02,1384.0,4.22,2.4,1623.006,1166.82258064516,35882.128,2021.0
2021-08-03,1297.0,4.08,0.01,1680.966,1198.08870967741,36843.624,2021.0
2021-08-04,1279.0,4.05,0.5,1592.514,1140.12096774193,35061.0,2021.0
2021-08-05,1199.0,3.91,36.6,1583.442,1139.30241935483,35035.8279999999,2021.0
2021-08-06,1231.0,3.97,0.0,1664.712,1176.9314516129,36192.996,2021.0
2021-08-07,1021.0,3.59,7.9,1682.856,1188.52822580645,36549.62,2021.0
2021-08-08,1011.0,3.57,5.1,1637.748,1168.82258064516,35943.632,2021.0
2021-08-09,995.0,3.54,0.2,1621.62,1118.18548387096,34386.44,2021.0
2021-08-10,986.0,3.52,30.7,1378.944,1116.63306451612,34338.7,2021.0
2021-08-11,964.0,3.48,0.01,1564.038,1114.15322580645,34262.4399999999,2021.0
2021-08-12,1073.0,3.68,3.5,1642.53599999999,1159.91532258064,35669.716,2021.0
2021-08-13,1240.0,3.98,1.3,1660.428,1173.06048387096,36073.956,2021.0
2021-08-14,1464.0,4.35,50.7,1672.524,1221.3629032258,37559.352,2021.0
2021-08-15,2179.0,5.34,7.5,1676.808,1238.97580645161,38100.984,2021.0
2021-08-16,1446.0,4.33,40.7,1689.03,1210.48387096774,37224.8,2021.0
2021-08-17,1222.0,3.95,2.0,1702.512,1218.81048387096,37480.86,2021.0
2021-08-18,1728.0,4.72,4.2,1253.07,1078.23387096774,33157.848,2021.0
2021-08-19,1677.0,4.67,0.01,1655.262,1185.35483870967,36452.032,2021.0
2021-08-20,1655.0,4.63,0.2,1542.618,1157.1129032258,35583.536,2021.0
2021-08-21,1508.0,4.42,5.3,1729.854,1163.16532258064,35769.66,2021.0
2021-08-22,1397.0,4.25,41.9,1674.792,1143.37096774193,35160.944,2021.0
2021-08-23,1310.0,4.11,5.3,1273.482,1147.94166666666,34162.744,2021.0
2021-08-24,1531.0,4.45,0.01,1460.34,1152.02822580645,35427.172,2021.0
2021-08-25,1865.0,4.94,8.5,1674.414,1159.45564516129,35655.5799999999,2021.0
2021-08-26,1689.0,4.68,40.7,1598.184,1182.21774193548,36355.56,2021.0
2021-08-27,3193.0,6.55,80.9,1528.002,1184.21774193548,36417.064,2021.0
2021-08-28,3333.0,6.7,9.7,1385.37,1112.07661290322,34198.58,2021.0
2021-08-29,,,89.3,1212.876,1062.75,32681.6879999999,2021.0
2021-08-30,6222.0,9.22,90.7,1562.52599999999,1115.17338709677,34293.812,2021.0
2021-08-31,4769.0,8.03,5.7,1593.648,1164.73387096774,35817.896,2021.0
2021-09-01,2912.0,6.25,9.3,1615.32,1171.35416666666,34859.5,2021.0
2021-09-02,2811.0,6.13,0.1,1629.18,1142.39516129032,35130.936,2021.0
2021-09-03,2626.0,5.92,71.4,1604.61,1155.91532258064,35546.708,2021.0
2021-09-04,2322.0,5.55,0.0,1632.582,1214.54838709677,37349.792,2021.0
2021-09-05,2210.0,5.41,0.0,1574.496,1149.17338709677,35339.38,2021.0
2021-09-06,1580.0,4.52,21.8,1640.898,1096.49596774193,33719.444,2021.0
2021-09-07,1718.0,4.73,0.9,1583.568,1073.5443548387,33013.636,2021.0
2021-09-08,1820.0,4.87,0.0,1614.312,1178.02822580645,36226.724,2021.0
2021-09-09,1661.0,4.64,0.0,1599.444,1185.72983870967,36463.564,2021.0
2021-09-10,1562.0,4.49,0.0,1618.848,1188.13306451612,36537.4679999999,2021.0
2021-09-11,1534.0,4.45,0.01,1590.12,1114.97983870967,34287.86,2021.0
2021-09-12,1513.0,4.42,0.3,1634.976,1135.5564516129,34920.632,2021.0
2021-09-13,1513.0,4.42,5.1,1567.56599999999,1141.20967741935,35094.48,2021.0
2021-09-14,1051.0,3.64,0.01,1676.43,1217.93951612903,37454.076,2021.0
2021-09-15,992.0,3.53,3.5,1624.14,1161.56048387096,35720.308,2021.0
2021-09-16,969.0,3.49,8.7,1592.892,1174.02419354838,36103.592,2021.0
2021-09-17,1000.0,3.55,11.6,1597.80599999999,1179.17338709677,36261.94,2021.0
2021-09-18,1014.0,3.57,5.1,1611.162,1132.21370967741,34817.836,2021.0
2021-09-19,985.0,3.52,0.3,1498.896,1028.58467741935,31631.036,2021.0
2021-09-20,973.0,3.49,0.01,1543.626,1026.97580645161,31581.5599999999,2021.0
2021-09-21,969.0,3.49,0.01,1525.356,1017.92741935483,31303.304,2021.0
2021-09-22,1069.0,3.67,1.5,1281.672,1030.75806451612,31697.872,2021.0
2021-09-23,982.0,3.51,0.01,1413.216,1043.44758064516,32088.0999999999,2021.0
2021-09-24,815.0,3.17,7.3,1572.1272,1088.60322580645,33476.7264,2021.0
2021-09-25,806.0,3.15,2.1,1641.93119999999,1194.73629032258,36740.5304,2021.0
2021-09-26,798.0,3.14,0.1,1582.8372,1200.38548387096,36914.2544,2021.0
2021-09-27,757.0,3.05,5.1,1537.4772,1127.51048387096,34673.2023999999,2021.0
2021-09-28,732.0,2.99,10.4,1508.4972,1067.63951612903,32832.0504,2021.0
2021-09-29,720.0,2.96,0.01,1570.3632,1135.17580645161,34908.9264,2021.0
2021-09-30,699.0,2.92,3.5,1590.0822,1202.44354838709,36977.544,2021.0
2021-10-01,699.0,2.92,6.1,1547.5572,1088.34112903225,33468.6664,2021.0
2021-10-02,654.0,2.81,20.3,1652.0364,1165.23346774193,35833.2596,2021.0
2021-10-03,652.0,2.81,21.5,1581.174,1001.80322580645,30807.4528,2021.0
2021-10-04,654.0,2.81,25.7,1596.54599999999,1202.25080645161,36971.6167999999,2021.0
2021-10-05,649.0,2.8,20.3,1602.594,1118.29919354838,34389.9368,2021.0
2021-10-06,645.0,2.79,2.3,1607.508,1150.51491935483,35380.6348,2021.0
2021-10-07,624.0,2.74,0.01,1548.603,1064.3879032258,32732.0567999999,2021.0
2021-10-08,624.0,2.74,0.0,1480.122,1055.1943548387,32449.3367999999,2021.0
2021-10-09,623.0,2.74,0.0,1150.254,1004.45524193548,30889.0076,2021.0
2021-10-10,614.0,2.72,0.0,1515.15,1069.28709677419,32882.7168,2021.0
2021-10-11,616.0,2.72,0.0,1465.821,1074.56733870967,33045.0948,2021.0
2021-10-12,616.0,2.72,0.0,1536.57,1047.99274193548,32227.8728,2021.0
2021-10-13,609.0,2.71,0.0,1554.21,1044.0814516129,32107.5927999999,2021.0
2021-10-14,601.0,2.69,0.0,1572.354,1113.65403225806,34247.0888,2021.0
2021-10-15,581.0,2.64,0.0,1529.955,1105.44112903225,33994.5256,2021.0
2021-10-16,567.0,2.6,0.0,1539.531,1064.36370967741,32731.3128,2021.0
2021-10-17,478.0,2.37,0.0,1438.29,1076.42822580645,33102.3208,2021.0
2021-10-18,530.0,2.51,28.5,1490.265,1035.12580645161,31832.1888,2021.0
2021-10-19,765.0,3.02,10.5,1554.966,1060.0129032258,32597.5168,2021.0
2021-10-20,2386.0,5.63,20.7,1535.31,1093.89193548387,33639.3648,2021.0
2021-10-21,1709.0,4.71,36.9,1560.132,1142.32741935483,35128.8527999999,2021.0
2021-10-22,1109.0,3.75,0.0,1584.324,1120.5568548387,34459.3644,2021.0
2021-10-23,960.0,3.47,0.0,1379.2464,1087.93306451612,33456.1176,2021.0
2021-10-24,838.0,3.22,0.0,1403.5644,1154.22056451612,35494.5908,2021.0
2021-10-25,767.0,3.07,0.0,1277.8164,1045.84838709677,32161.9296,2021.0
2021-10-26,703.0,2.93,0.0,1346.6124,1114.81975806451,34282.9372,2021.0
2021-10-27,681.0,2.88,0.0,1385.1684,1159.62661290322,35660.8376,2021.0
2021-10-28,620.0,2.73,0.0,1413.0144,1191.83225806451,36651.2256,2021.0
2021-10-29,593.0,2.67,0.0,1438.0884,1167.99758064516,35918.2616,2021.0
2021-10-30,561.0,2.59,0.0,1362.2364,1137.30806451612,34974.4975999999,2021.0
2021-10-31,558.0,2.58,0.0,1392.6024,1179.32258064516,36266.528,2021.0
2021-11-01,567.0,2.6,0.0,1367.1504,1138.16491935483,35000.8475999999,2021.0
2021-11-02,513.0,2.47,0.0,1352.9628,1209.5689516129,37196.6644,2021.0
2021-11-03,517.0,2.48,0.0,1353.4164,1133.87701612903,34868.986,2021.0
2021-11-04,516.0,2.47,0.0,1421.7084,1142.3818548387,35130.5268,2021.0
2021-11-05,512.0,2.46,0.0,1434.4344,1187.17459677419,36507.9932,2021.0
2021-11-06,481.0,2.38,0.0,1455.3504,1232.0,37886.464,2021.0
2021-11-07,417.0,2.2,0.0,1402.3044,1176.22298387096,36171.2092,2021.0
2021-11-08,396.0,2.14,0.0,1349.2584,1117.8318548387,34375.5652,2021.0
2021-11-09,389.0,2.12,0.0,1480.8024,1210.61048387096,37228.6936,2021.0
2021-11-10,364.0,2.05,0.0,1514.1924,1281.50927419354,39408.9732,2021.0
2021-11-11,384.0,2.11,0.0,1523.0124,1279.21975806451,39338.566,2021.0
2021-11-12,390.0,2.12,0.0,1437.3324,1253.56491935483,38549.6284,2021.0
2021-11-13,382.0,2.1,0.0,1470.4578,1201.41975806451,36946.0604,2021.0
2021-11-14,379.0,2.09,0.0,1451.6964,1149.95322580645,35363.3616,2021.0
2021-11-15,369.0,2.06,0.0,1433.5524,1176.94072580645,36193.2812,2021.0
2021-11-16,308.0,1.86,0.0,1290.1644,1128.89233870967,34715.6972,2021.0
2021-11-17,310.0,1.87,0.0,1417.6764,1203.35927419354,37005.7044,2021.0
2021-11-18,303.0,1.85,0.0,1475.7624,1223.97983870967,37639.828,2021.0
2021-11-19,305.0,1.86,0.0,1436.1984,1212.57903225806,37289.2304,2021.0
2021-11-20,304.0,1.85,0.0,1418.5584,1175.81854838709,36158.772,2021.0
2021-11-21,305.0,1.86,0.0,1516.0824,1080.99758064516,33242.8376,2021.0
2021-11-22,298.0,1.83,0.0,1470.2184,1125.87258064516,34622.8336,2021.0
2021-11-23,261.0,1.7,0.0,1456.9884,980.192741935484,30142.8872,2021.0
2021-11-24,262.0,1.71,0.0,1512.1764,979.904838709677,30134.0336,2021.0
2021-11-25,262.0,1.71,0.0,1469.8404,1090.67983870967,33540.5863999999,2021.0
2021-11-26,267.0,1.73,0.0,1458.7524,1082.85887096774,33300.076,2021.0
2021-11-27,262.0,1.71,0.0,1477.9044,1082.20967741935,33280.112,2021.0
2021-11-28,259.0,1.7,0.0,1569.582,1165.92056451612,35854.3892,2021.0
2021-11-29,257.0,1.69,0.0,1580.4684,1139.5439516129,35043.2556,2021.0
2021-11-30,268.0,1.73,0.0,1601.88839999999,1197.60201612903,36828.6572,2021.0
2021-12-01,263.0,1.71,0.0,1579.8384,1213.00120967741,37302.2132,2021.0
2021-12-02,262.0,1.71,0.0,1478.5344,1178.88870967741,36253.1856,2021.0
2021-12-03,266.0,1.72,0.0,1507.6404,1153.91814516129,35485.2908,2021.0
2021-12-04,264.0,1.72,0.0,1469.5884,1062.51370967741,32674.4216,2021.0
2021-12-05,236.0,1.61,0.0,1440.4824,1005.76370967741,30929.2456,2021.0
2021-12-06,236.0,1.61,0.0,1430.4024,994.952822580645,30596.7892,2021.0
2021-12-07,253.0,1.67,0.0,1462.2804,964.041935483871,29646.2176,2021.0
2021-12-08,230.0,1.59,0.0,1465.8084,1076.42056451612,33102.0852,2021.0
2021-12-09,212.0,1.52,0.0,1494.9144,980.66693548387,30157.4695999999,2021.0
2021-12-10,223.0,1.57,0.0,1498.0644,1065.62258064516,32770.0256,2021.0
2021-12-11,220.0,1.55,0.0,1436.7024,946.570161290322,29108.9256,2021.0
2021-12-12,218.0,1.55,0.0,2344.5324,1134.25967741935,34880.7536,2021.0
2021-12-13,212.0,1.52,0.0,1446.7824,1111.1625,34170.4692,2021.0
2021-12-14,211.0,1.52,0.0,1472.2344,1088.02379032258,33458.9075999999,2021.0
2021-12-15,199.0,1.47,0.0,1501.9704,1077.81209677419,33144.8776,2021.0
2021-12-16,207.0,1.5,0.0,1479.4164,1143.05403225806,35151.1976,2021.0
2021-12-17,212.0,1.52,0.0,1449.4284,998.483870967742,30705.376,2021.0
2021-12-18,211.0,1.52,0.0,1385.6724,998.888306451613,30717.8132,2021.0
2021-12-19,189.0,1.43,0.0,1373.3244,1112.63306451612,34215.692,2021.0
2021-12-20,188.0,1.42,0.0,1161.5184,739.700806451613,22747.2792,2021.0
2021-12-21,212.0,1.52,0.0,,,,
2021-12-22,176.0,1.38,0.0,,,,
2021-12-23,186.0,1.42,0.0,,,,
2021-12-24,184.0,1.41,0.0,,,,
2021-12-25,194.0,1.45,0.0,,,,
2021-12-26,229.0,1.59,0.0,,,,
2021-12-27,216.0,1.54,0.0,,,,
2021-12-28,220.0,1.55,0.0,,,,
2021-12-29,212.0,1.52,18.6,,,,
2021-12-30,204.0,1.49,5.7,,,,
2021-12-31,289.0,1.8,0.0,,,,
2022-01-01,228.0,1.58,0.0,1598.124,1126.61267741935,34658.39,2022.0
2022-01-02,184.0,1.41,0.0,1622.808,1083.62354838709,33335.9,2022.0
2022-01-03,199.0,1.47,0.0,1627.692,1107.30919354838,34064.5499999999,2022.0
2022-01-04,216.0,1.54,0.0,1624.26,1137.00393548387,34978.06,2022.0
2022-01-05,216.0,1.54,0.0,1570.404,1167.97909677419,35930.96,2022.0
2022-01-06,215.0,1.53,0.01,1612.776,1162.25312903225,35754.8099999999,2022.0
2022-01-07,211.0,1.52,0.1,1631.256,1174.36006451612,36127.26,2022.0
2022-01-08,206.0,1.5,1.3,1617.0,1165.76054838709,35862.7099999999,2022.0
2022-01-09,204.0,1.49,0.0,1645.644,1053.9119032258,32421.87,2022.0
2022-01-10,194.0,1.45,0.0,1570.008,1111.17580645161,34183.5,2022.0
2022-01-11,202.0,1.48,0.0,1567.104,1127.15780645161,34675.16,2022.0
2022-01-12,167.0,1.33,0.0,1554.564,1152.00554838709,35439.56,2022.0
2022-01-13,172.0,1.36,0.0,1615.284,1174.4319032258,36129.47,2022.0
2022-01-14,180.0,1.39,0.0,1608.024,1184.78512903225,36447.97,2022.0
2022-01-15,172.0,1.36,0.0,1615.02,1147.34870967741,35296.3,2022.0
2022-01-16,113.0,1.08,0.0,1644.324,1060.73235483871,32631.69,2022.0
2022-01-17,145.0,1.23,0.0,1509.684,997.387516129032,30682.99,2022.0
2022-01-18,165.0,1.33,0.0,1615.812,1153.7423548387,35492.99,2022.0
2022-01-19,151.0,1.26,0.0,1578.192,1168.20306451612,35937.85,2022.0
2022-01-20,,,1.2,1602.744,1185.08516129032,36457.2,2022.0
2022-01-21,,,0.01,1541.628,1103.64541935483,33951.84,2022.0
2022-01-22,171.0,1.36,0.0,1550.472,1024.99470967741,31532.28,2022.0
2022-01-23,160.0,1.31,0.1,1630.992,1164.50548387096,35824.1,2022.0
2022-01-24,156.0,1.29,0.01,1339.932,996.090193548387,30643.08,2022.0
2022-01-25,161.0,1.31,0.0,1601.688,1124.897,34605.61,2022.0
2022-01-26,167.0,1.34,0.0,1563.54,1088.18319354838,33476.1699999999,2022.0
2022-01-27,165.0,1.33,0.0,1501.368,1111.16312903225,34183.11,2022.0
2022-01-28,160.0,1.31,0.0,1265.22,1031.70529032258,31738.72,2022.0
2022-01-29,143.0,1.23,0.0,1532.256,1144.13709677419,35197.5,2022.0
2022-01-30,148.0,1.25,0.0,1591.524,1168.4143548387,35944.35,2022.0
2022-01-31,148.0,1.25,0.0,1639.968,1091.96529032258,33592.52,2022.0
2022-02-01,153.0,1.27,0.0,1649.604,1120.0753548387,34457.2799999999,2022.0
2022-02-02,150.0,1.26,0.0,1602.084,1116.67358064516,34352.63,2022.0
2022-02-03,150.0,1.26,0.0,1551.924,1069.877,32913.01,2022.0
2022-02-04,158.0,1.3,26.6,1577.004,1060.55064516129,32626.1,2022.0
2022-02-05,223.0,1.56,33.7,1600.764,1091.44129032258,33576.4,2022.0
2022-02-06,221.0,1.56,0.0,1543.212,1097.73774193548,33770.1,2022.0
2022-02-07,165.0,1.33,0.0,1557.072,1107.91770967741,34083.27,2022.0
2022-02-08,160.0,1.3,0.0,1655.808,1094.79658064516,33679.6199999999,2022.0
2022-02-09,167.0,1.33,0.0,1587.036,1109.45167741935,34130.46,2022.0
2022-02-10,164.0,1.32,0.6,1531.068,1045.85329032258,32173.96,2022.0
2022-02-11,151.0,1.27,0.0,1556.412,1054.72325806451,32446.83,2022.0
2022-02-12,150.0,1.26,0.0,1545.588,1094.69516129032,33676.5,2022.0
2022-02-13,144.0,1.23,0.0,1530.936,1059.29558064516,32587.49,2022.0
2022-02-14,147.0,1.25,0.0,1547.04,1068.49516129032,32870.5,2022.0
2022-02-15,145.0,1.24,0.0,1372.8,937.203580645161,28831.53,2022.0
2022-02-16,152.0,1.27,0.0,1136.388,791.759774193548,24357.19,2022.0
2022-02-17,143.0,1.23,0.0,1512.192,875.405387096774,26930.41,2022.0
2022-02-18,132.0,1.18,0.0,1583.736,986.391967741936,30344.73,2022.0
2022-02-19,142.0,1.22,0.0,1532.256,1046.99848387096,32209.19,2022.0
2022-02-20,136.0,1.19,0.0,1578.852,1074.4704516129,33054.32,2022.0
2022-02-21,130.0,1.17,0.0,1622.544,1072.45051612903,32992.18,2022.0
2022-02-22,142.0,1.22,0.0,1578.06,1112.25761290322,34216.78,2022.0
2022-02-23,146.0,1.24,0.0,1573.704,1111.48006451612,34192.86,2022.0
2022-02-24,136.0,1.19,0.0,1542.156,1040.664,32014.32,2022.0
2022-02-25,143.0,1.23,0.0,1483.68,1078.94558064516,33191.99,2022.0
2022-02-26,143.0,1.23,0.0,1500.576,1076.62983870967,33120.75,2022.0
2022-02-27,140.0,1.21,1.4,1560.504,1069.20509677419,32892.34,2022.0
2022-02-28,127.0,1.15,0.0,1557.996,974.247,29971.11,2022.0
2022-03-01,129.0,1.16,0.0,1646.568,1133.37819354838,34866.52,2022.0
2022-03-02,128.0,1.16,0.0,1710.72,1153.75503225806,35493.38,2022.0
2022-03-03,129.0,1.16,0.0,1711.38,1147.09093548387,35288.37,2022.0
2022-03-04,125.0,1.14,0.0,1619.244,1050.67070967741,32322.16,2022.0
2022-03-05,122.0,1.13,0.0,1639.176,1090.59612903225,33550.3999999999,2022.0
2022-03-06,131.0,1.17,0.0,1657.656,1117.62861290322,34382.0099999999,2022.0
2022-03-07,125.0,1.14,0.0,1698.444,1146.14858064516,35259.38,2022.0
2022-03-08,136.0,1.2,0.0,1677.192,1098.5744516129,33795.84,2022.0
2022-03-09,124.0,1.14,0.0,1683.132,1033.22235483871,31785.39,2022.0
2022-03-10,138.0,1.21,0.0,1684.32,1180.09870967741,36303.8,2022.0
2022-03-11,139.0,1.21,0.0,1708.74,1174.24596774193,36123.75,2022.0
2022-03-12,133.0,1.18,0.0,1617.0,1119.68658064516,34445.32,2022.0
2022-03-13,130.0,1.16,0.0,1677.72,1155.10306451612,35534.85,2022.0
2022-03-14,135.0,1.19,0.0,1680.888,1186.3613548387,36496.46,2022.0
2022-03-15,155.0,1.28,0.0,1648.68,1177.63506451612,36228.01,2022.0
2022-03-16,129.0,1.16,0.0,1623.072,1136.47570967741,34961.81,2022.0
2022-03-17,131.0,1.17,0.0,1668.48,1185.14854838709,36459.15,2022.0
2022-03-18,136.0,1.2,0.0,1654.224,1163.26732258064,35786.0099999999,2022.0
2022-03-19,124.0,1.14,0.0,1577.004,1073.84925806451,33035.2099999999,2022.0
2022-03-20,143.0,1.23,0.0,1630.86,1102.65235483871,33921.29,2022.0
2022-03-21,146.0,1.24,0.0,1615.284,1099.54638709677,33825.74,2022.0
2022-03-22,151.0,1.27,0.0,1629.408,1136.27287096774,34955.57,2022.0
2022-03-23,161.0,1.31,0.0,1580.568,1122.06148387096,34518.38,2022.0
2022-03-24,134.0,1.18,0.0,1616.736,1097.19683870967,33753.46,2022.0
2022-03-25,160.0,1.3,0.0,1570.404,1071.23770967741,32954.8699999999,2022.0
2022-03-26,151.0,1.26,0.0,1558.128,1052.14551612903,32367.53,2022.0
2022-03-27,129.0,1.16,0.0,1611.06,1112.27874193548,34217.43,2022.0
2022-03-28,140.0,1.21,0.0,1594.164,1128.72558064516,34723.39,2022.0
2022-03-29,144.0,1.23,0.0,1660.956,1120.49793548387,34470.28,2022.0
2022-03-30,154.0,1.28,0.0,1675.212,1138.37732258064,35020.31,2022.0
2022-03-31,177.0,1.38,0.0,1698.048,1146.95148387096,35284.08,2022.0
2022-04-01,160.0,1.31,0.0,1685.244,1125.71258064516,34630.7,2022.0
2022-04-02,163.0,1.32,0.0,1629.54,1078.04548387096,33164.3,2022.0
2022-04-03,148.0,1.25,0.0,1653.564,1135.55025806451,34933.34,2022.0
2022-04-04,167.0,1.34,0.0,1481.832,1021.39854838709,31421.65,2022.0
2022-04-05,138.0,1.21,0.0,1658.448,1142.64116129032,35151.48,2022.0
2022-04-06,137.0,1.2,0.0,1674.024,1126.41406451612,34652.28,2022.0
2022-04-07,143.0,1.23,0.0,1659.768,1119.55558064516,34441.29,2022.0
2022-04-08,143.0,1.23,0.0,1642.74,1043.14454838709,32090.63,2022.0
2022-04-09,157.0,1.29,0.0,1700.16,1152.16612903225,35444.5,2022.0
2022-04-10,150.0,1.26,0.0,1676.136,1135.18261290322,34922.03,2022.0
2022-04-11,156.0,1.29,26.1,1627.956,1042.44729032258,32069.18,2022.0
2022-04-12,163.0,1.32,0.0,1690.392,1127.83816129032,34696.09,2022.0
2022-04-13,148.0,1.25,0.0,1675.608,1131.76393548387,34816.86,2022.0
2022-04-14,150.0,1.26,1.2,1761.408,1140.98887096774,35100.65,2022.0
2022-04-15,156.0,1.29,0.0,1680.888,1141.9439032258,35130.03,2022.0
2022-04-16,149.0,1.26,0.0,1679.04,1135.89677419354,34944.0,2022.0
2022-04-17,134.0,1.19,0.0,1694.748,1152.06893548387,35441.5099999999,2022.0
2022-04-18,129.0,1.16,0.0,1629.804,1089.6749032258,33522.06,2022.0
2022-04-19,125.0,1.14,0.0,1735.008,1188.62216129032,36566.01,2022.0
2022-04-20,136.0,1.19,19.3,1733.292,1220.68758064516,37552.45,2022.0
2022-04-21,155.0,1.29,0.0,1753.884,1207.45658064516,37145.42,2022.0
2022-04-22,161.0,1.31,6.5,1668.744,1171.35129032258,36034.7,2022.0
2022-04-23,137.0,1.19,0.0,1823.58,1184.01603225806,36424.31,2022.0
2022-04-24,177.0,1.38,0.0,1695.672,1200.87277419354,36942.88,2022.0
2022-04-25,141.0,1.22,0.0,1677.06,1157.93012903225,35621.82,2022.0
2022-04-26,132.0,1.18,0.0,1728.804,1205.8634516129,37096.41,2022.0
2022-04-27,144.0,1.23,0.0,1656.072,1095.52341935483,33701.98,2022.0
2022-04-28,139.0,1.21,0.0,1678.248,1085.83364516129,33403.89,2022.0
2022-04-29,196.0,1.46,0.0,1689.336,1099.31396774193,33818.59,2022.0
2022-04-30,161.0,1.31,14.8,1653.168,1120.60358064516,34473.53,2022.0
2022-05-01,213.0,1.53,0.0,1668.744,1092.76396774193,33617.09,2022.0
2022-05-02,159.0,1.3,0.0,1618.32,1123.54051612903,34563.88,2022.0
2022-05-03,167.0,1.34,0.0,1628.484,1115.79038709677,34325.46,2022.0
2022-05-04,164.0,1.33,0.0,1658.448,1117.52296774193,34378.76,2022.0
2022-05-05,168.0,1.34,4.6,1657.128,1069.65725806451,32906.25,2022.0
2022-05-06,194.0,1.45,0.0,1652.904,1105.16248387096,33998.51,2022.0
2022-05-07,183.0,1.41,0.01,1671.252,1132.2583548387,34832.0699999999,2022.0
2022-05-08,177.0,1.38,0.0,1686.3,1150.5814516129,35395.75,2022.0
2022-05-09,172.0,1.36,0.0,1693.956,1162.12635483871,35750.91,2022.0
2022-05-10,151.0,1.27,0.0,1675.74,1133.66977419354,34875.49,2022.0
2022-05-11,134.0,1.19,0.5,1705.704,1133.88951612903,34882.25,2022.0
2022-05-12,148.0,1.25,0.0,1682.34,1106.61193548387,34043.1,2022.0
2022-05-13,152.0,1.27,0.01,1533.84,1024.13264516129,31505.7599999999,2022.0
2022-05-14,170.0,1.35,35.6,1641.42,1113.54648387096,34256.4299999999,2022.0
2022-05-15,210.0,1.52,0.0,1627.956,1112.84077419354,34234.72,2022.0
2022-05-16,205.0,1.5,32.5,1630.728,1077.8849032258,33159.36,2022.0
2022-05-17,224.0,1.57,0.01,1504.932,894.772258064516,27526.2,2022.0
2022-05-18,209.0,1.51,0.0,1658.184,1062.73116129032,32693.18,2022.0
2022-05-19,206.0,1.5,0.1,1629.54,1058.47154838709,32562.14,2022.0
2022-05-20,216.0,1.54,0.0,1633.368,1112.25338709677,34216.65,2022.0
2022-05-21,172.0,1.36,0.01,1651.32,1120.30777419354,34464.43,2022.0
2022-05-22,218.0,1.55,18.7,1650.66,1113.369,34250.97,2022.0
2022-05-23,222.0,1.56,0.01,1685.376,1116.69470967741,34353.28,2022.0
2022-05-24,218.0,1.55,0.0,1692.636,1117.037,34363.81,2022.0
2022-05-25,212.0,1.52,0.0,1697.784,1126.51548387096,34655.4,2022.0
2022-05-26,202.0,1.48,0.0,1802.856,1247.86796774193,38388.61,2022.0
2022-05-27,195.0,1.46,0.0,1430.352,1078.25677419354,33170.8,2022.0
2022-05-28,196.0,1.46,0.3,1830.18,1114.9579032258,34299.85,2022.0
2022-05-29,218.0,1.55,73.3,1711.908,1045.73074193548,32170.1899999999,2022.0
2022-05-30,204.0,1.49,0.01,1354.848,999.466612903226,30746.95,2022.0
2022-05-31,212.0,1.52,0.0,1832.292,1145.50625806451,35239.6199999999,2022.0
2022-06-01,243.0,1.64,15.5,1761.672,1148.5023548387,35331.79,2022.0
2022-06-02,300.0,1.84,0.0,1770.252,1151.08009677419,35411.0899999999,2022.0
2022-06-03,261.0,1.71,10.5,1627.824,1020.27870967741,31387.2,2022.0
2022-06-04,267.0,1.73,0.0,1593.108,1023.73119354838,31493.41,2022.0
2022-06-05,271.0,1.74,0.0,1662.144,1035.38596774193,31851.95,2022.0
2022-06-06,249.0,1.66,0.0,1684.056,1097.71238709677,33769.32,2022.0
2022-06-07,269.0,1.73,0.0,1700.952,1074.2,33046.0,2022.0
2022-06-08,291.0,1.81,0.0,1684.848,1112.82387096774,34234.2,2022.0
2022-06-09,413.0,2.18,1.7,1670.856,1118.54561290322,34410.22,2022.0
2022-06-10,430.0,2.24,5.8,1713.492,1119.17525806451,34429.59,2022.0
2022-06-11,367.0,2.05,10.6,1676.664,1130.65254838709,34782.67,2022.0
2022-06-12,369.0,2.06,2.1,1630.332,1032.39409677419,31759.91,2022.0
2022-06-13,285.0,1.79,0.5,1678.512,1083.32774193548,33326.8,2022.0
2022-06-14,354.0,2.01,0.0,1700.82,1103.10029032258,33935.07,2022.0
2022-06-15,374.0,2.07,3.1,1708.08,1115.95941935483,34330.66,2022.0
2022-06-16,454.0,2.31,10.5,1709.532,1159.37958064516,35666.41,2022.0
2022-06-17,423.0,2.22,17.6,1711.776,1129.27916129032,34740.42,2022.0
2022-06-18,529.0,2.5,6.3,1700.028,1141.51709677419,35116.9,2022.0
2022-06-19,462.0,2.33,0.01,1661.088,1056.21074193548,32492.59,2022.0
2022-06-20,427.0,2.23,0.5,1681.284,1108.23887096774,34093.15,2022.0
2022-06-21,398.0,2.15,1.2,1719.3,1122.84325806451,34542.43,2022.0
2022-06-22,301.0,1.84,0.0,1688.016,1120.34158064516,34465.47,2022.0
